model,classifier,nn_number,epochs,batch-size,learning-rate,optimizer,normalize-features,tense,voice,pronouns,named-entities,sentiment,pos-tags,dep-tags,sentences,domain,sentence-similarity,precision,recall,f1,accuracy
nn,-,2,8,12,0.001,adam,-,+,+,+,-,+,+,+,-,+,-,0.9163636363636364,0.3024,0.45473684210526316,0.6374
nn,-,2,8,12,0.001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8571428571428571,0.2544,0.39235040098704504,0.606
nn,-,2,8,12,0.001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8936430317848411,0.2924,0.44062688366485836,0.6288
nn,-,3,8,12,0.001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6573673870333988,0.6692,0.663230921704658,0.6602
nn,-,3,8,12,0.001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6354877559213168,0.6332,0.6343418152674815,0.635
nn,-,3,8,12,0.001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6483825597749648,0.5532,0.5970213684437731,0.6266
nn,-,3,8,12,0.001,adam,-,+,-,-,+,-,-,-,-,-,-,0.5738802846379238,0.5484,0.5608508897525056,0.5706
nn,-,3,8,12,0.001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6323366555924695,0.6852,0.6577078133998848,0.6434
nn,-,3,8,12,0.001,adam,-,+,-,-,+,-,-,-,-,+,-,0.6133270764899108,0.5228,0.5644569207514576,0.5966
nn,-,3,8,12,0.001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6419180201082754,0.664,0.6527723161620135,0.6468
nn,-,3,8,12,0.001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6100397918579736,0.7972,0.6911739205826253,0.6438
nn,-,3,8,12,0.001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6475247524752475,0.654,0.6507462686567165,0.649
nn,-,3,8,12,0.001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6768371293510959,0.63,0.6525792417650715,0.6646
nn,-,3,8,12,0.001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6458426966292135,0.5748,0.6082539682539683,0.6298
nn,-,3,8,12,0.001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6203023758099352,0.5744,0.5964693665628246,0.6114
nn,-,3,8,12,0.001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6216216216216216,0.5796,0.599875802111364,0.6134
nn,-,3,8,12,0.001,adam,-,+,-,+,+,-,-,-,-,-,-,0.5835486649440138,0.542,0.5620074657818332,0.5776
nn,-,3,8,12,0.001,adam,-,+,-,+,+,-,-,-,-,+,-,0.5877757352941176,0.5116,0.5470487596236099,0.5764
nn,-,3,8,12,0.001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6197183098591549,0.5104,0.5597718797982013,0.5986
nn,-,3,8,12,0.001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6180124223602484,0.6368,0.6272655634357763,0.6216
nn,-,3,8,12,0.001,adam,-,-,+,+,+,-,-,-,-,-,-,0.5999057492931197,0.5092,0.5508437905668543,0.5848
nn,-,3,8,12,0.001,adam,-,+,-,-,-,-,-,-,-,+,-,0.5668604651162791,0.468,0.5127081507449605,0.5552
nn,-,3,8,12,0.001,adam,-,+,-,-,-,-,-,-,-,-,-,0.5388080388080388,0.622,0.5774229483847011,0.5448
nn,-,3,8,12,0.001,adam,-,+,+,+,+,+,-,-,-,+,-,0.6892450879007239,0.5332,0.6012629679747407,0.6464
nn,-,3,8,12,0.001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5617005267118134,0.5972,0.5789065529274913,0.5656
nn,-,3,8,12,0.001,adam,-,+,-,+,-,-,-,-,-,-,-,0.5799859055673009,0.6584,0.6167103784188834,0.5908
nn,-,3,8,12,0.001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7368101879927229,0.486,0.5856832971800433,0.6562
nn,-,3,8,12,0.001,adam,-,+,+,-,+,+,-,-,-,+,-,0.6925627664613927,0.5848,0.6341357623075256,0.6626
nn,-,3,8,12,0.001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6760895170789164,0.4592,0.5469271081467366,0.6196
nn,-,3,8,12,0.001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6194867682437851,0.618,0.618742490989187,0.6192
nn,-,3,8,12,0.001,adam,-,+,-,+,-,+,+,+,-,+,-,0.87,0.348,0.4971428571428571,0.648
nn,-,3,8,12,0.001,adam,-,+,-,+,+,+,+,+,-,+,-,0.9002267573696145,0.3176,0.4695446481371969,0.6412
nn,-,3,8,12,0.001,adam,-,+,+,+,-,+,+,+,-,+,-,0.9104166666666667,0.3496,0.5052023121387283,0.6576
nn,-,3,8,12,0.001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8947976878612717,0.3096,0.4600297176820208,0.6366
nn,-,3,8,12,0.001,adam,-,+,-,-,+,+,+,+,-,+,-,0.877431906614786,0.3608,0.5113378684807256,0.6552
nn,-,1,8,32,0.0001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6773086165465156,0.7892,0.7289857749861444,0.7066
nn,-,1,8,32,0.0001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6742745353765895,0.8272,0.7429495239806,0.7138
nn,-,1,8,32,0.0001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6714340935446463,0.6948,0.6829172400235896,0.6774
nn,-,1,8,32,0.0001,adam,-,+,-,-,+,-,-,-,-,-,-,0.6137203166226913,0.9304,0.7395866454689985,0.6724
nn,-,1,8,32,0.0001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6700035752592063,0.7496,0.70757032282424,0.6902
nn,-,1,8,32,0.0001,adam,-,+,-,-,+,-,-,-,-,+,-,0.6383338977311209,0.754,0.6913625527232716,0.6634
nn,-,1,8,32,0.0001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6593778872805667,0.8564,0.7450843918566209,0.707
nn,-,1,8,32,0.0001,adam,-,-,-,+,+,-,-,-,-,-,-,0.599803343166175,0.976,0.7429963459196102,0.6624
nn,-,1,8,32,0.0001,adam,-,-,-,+,+,-,-,-,-,+,-,0.605232892466935,0.842,0.704248912679826,0.6464
nn,-,1,8,32,0.0001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6370315944158707,0.6936,0.6641133665262351,0.6492
nn,-,1,8,32,0.0001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6736654804270462,0.7572,0.7129943502824858,0.6952
nn,-,1,8,32,0.0001,adam,-,-,+,-,+,-,-,-,-,-,-,0.5995063252082691,0.7772,0.6768855600069674,0.629
nn,-,1,8,32,0.0001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6512396694214876,0.6304,0.640650406504065,0.6464
nn,-,1,8,32,0.0001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6118220597196831,0.8032,0.6945693531649948,0.6468
nn,-,1,8,32,0.0001,adam,-,+,-,+,+,-,-,-,-,+,-,0.6144130757800892,0.6616,0.6371340523882897,0.6232
nn,-,1,8,32,0.0001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6422602467170713,0.6456,0.6439257929383602,0.643
nn,-,1,8,32,0.0001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6493318887685084,0.7192,0.6824824444866198,0.6654
nn,-,1,8,32,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6174112256586484,0.6468,0.631764016409455,0.623
nn,-,1,8,32,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.6117326057298772,0.8968,0.7273317112733172,0.6638
nn,-,1,8,32,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.6032786885245902,0.9568,0.7399845320959011,0.6638
nn,-,1,8,32,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.6843361986628462,0.5732,0.6238572050500655,0.6544
nn,-,1,8,32,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.581805359661495,0.66,0.618440779610195,0.5928
nn,-,1,8,32,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.6139017105620418,0.9044,0.7313601811418405,0.6678
nn,-,1,8,32,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7089586175534334,0.6236,0.6635454351989785,0.6838
nn,-,1,8,32,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.6802181457610312,0.5488,0.6074828425946424,0.6454
nn,-,1,8,32,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6879100281162137,0.5872,0.6335779024600777,0.6604
nn,-,1,8,32,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.601496259351621,0.9648,0.7410138248847926,0.6628
nn,-,1,8,32,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8227722772277227,0.3324,0.4735042735042735,0.6304
nn,-,1,8,32,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8803191489361702,0.2648,0.4071340713407134,0.6144
nn,-,1,8,32,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8543111992071358,0.3448,0.49130806497577656,0.643
nn,-,1,8,32,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8480243161094225,0.3348,0.4800688270719817,0.6374
nn,-,1,8,32,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8439425051334702,0.3288,0.47322970639032824,0.634
nn,-,2,8,32,0.0001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6802047781569965,0.7972,0.7340699815837937,0.7112
nn,-,2,8,32,0.0001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6843528218992903,0.81,0.7418941198021616,0.7182
nn,-,2,8,32,0.0001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6757611704230921,0.6836,0.6796579836945714,0.6778
nn,-,2,8,32,0.0001,adam,-,+,-,-,+,-,-,-,-,-,-,0.6114239742558326,0.912,0.7320597206614223,0.6662
nn,-,2,8,32,0.0001,adam,-,+,+,+,+,-,-,-,-,-,-,0.672289156626506,0.7812,0.7226641998149862,0.7002
nn,-,2,8,32,0.0001,adam,-,+,-,-,+,-,-,-,-,+,-,0.6299938537185003,0.82,0.7125477928397635,0.6692
nn,-,2,8,32,0.0001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6617514294312369,0.8796,0.7552807831014942,0.715
nn,-,2,8,32,0.0001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6109137055837564,0.9628,0.7475155279503104,0.6748
nn,-,2,8,32,0.0001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6067065245645958,0.9336,0.7354655742870647,0.6642
nn,-,2,8,32,0.0001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6638149556400507,0.838,0.7408062234794909,0.7068
nn,-,2,8,32,0.0001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6579038395019025,0.7608,0.7056204785754034,0.6826
nn,-,2,8,32,0.0001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6069073783359498,0.7732,0.6800351802990325,0.6362
nn,-,2,8,32,0.0001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6505059021922428,0.6172,0.633415435139573,0.6428
nn,-,2,8,32,0.0001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6168691922802001,0.6904,0.6515666289165724,0.6308
nn,-,2,8,32,0.0001,adam,-,+,-,+,+,-,-,-,-,+,-,0.6298932384341637,0.708,0.6666666666666666,0.646
nn,-,2,8,32,0.0001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6425978217022993,0.6372,0.6398875276159871,0.6414
nn,-,2,8,32,0.0001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6555555555555556,0.8024,0.7215827338129497,0.6904
nn,-,2,8,32,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6036149642707019,0.5744,0.5886452141832342,0.5986
nn,-,2,8,32,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.6092077087794433,0.9104,0.7299550994227069,0.6632
nn,-,2,8,32,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.6017630282603059,0.9284,0.7302186565990246,0.657
nn,-,2,8,32,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.7198824681684622,0.588,0.6472919418758255,0.6796
nn,-,2,8,32,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5795656817372731,0.6512,0.6132981729139197,0.5894
nn,-,2,8,32,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.60437430786268,0.8732,0.7143324607329844,0.6508
nn,-,2,8,32,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7120555073720729,0.6568,0.6833125260091553,0.6956
nn,-,2,8,32,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7107254116599911,0.6388,0.6728460080050558,0.6894
nn,-,2,8,32,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6747787610619469,0.61,0.6407563025210083,0.658
nn,-,2,8,32,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.5857632933104632,0.8196,0.6832277425808604,0.62
nn,-,2,8,32,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8760330578512396,0.3392,0.489042675893887,0.6456
nn,-,2,8,32,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8589743589743589,0.3216,0.46798603026775315,0.6344
nn,-,2,8,32,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8411016949152542,0.3176,0.4610917537746806,0.6288
nn,-,2,8,32,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8824091778202677,0.3692,0.52058657642414,0.66
nn,-,2,8,32,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8413510747185261,0.3288,0.4728213977566867,0.6334
nn,-,3,8,32,0.0001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6916916916916916,0.8292,0.7542295797707841,0.7298
nn,-,3,8,32,0.0001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6765676567656765,0.82,0.7414104882459313,0.714
nn,-,3,8,32,0.0001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6932119833143724,0.7312,0.7116994354681722,0.7038
nn,-,3,8,32,0.0001,adam,-,+,-,-,+,-,-,-,-,-,-,0.6311221326720396,0.8144,0.7111421585749216,0.6692
nn,-,3,8,32,0.0001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6608726498758425,0.7452,0.700507614213198,0.6814
nn,-,3,8,32,0.0001,adam,-,+,-,-,+,-,-,-,-,+,-,0.6193029490616622,0.924,0.741573033707865,0.678
nn,-,3,8,32,0.0001,adam,-,+,+,-,-,-,-,-,-,-,-,0.666769801980198,0.862,0.7519190509420796,0.7156
nn,-,3,8,32,0.0001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6125131440588854,0.932,0.7392131979695431,0.6712
nn,-,3,8,32,0.0001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6131921824104235,0.9036,0.7305950840879689,0.6668
nn,-,3,8,32,0.0001,adam,-,-,+,-,+,-,-,-,-,+,-,0.5948084836973726,0.7516,0.664074924898392,0.6198
nn,-,3,8,32,0.0001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6478688524590164,0.7904,0.712072072072072,0.6804
nn,-,3,8,32,0.0001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6054729011689692,0.9116,0.7276500638569604,0.6588
nn,-,3,8,32,0.0001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6179521876409563,0.548,0.580877676489294,0.6046
nn,-,3,8,32,0.0001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6160990712074303,0.7164,0.6624745700018494,0.635
nn,-,3,8,32,0.0001,adam,-,+,-,+,+,-,-,-,-,+,-,0.619306594153637,0.7288,0.6696067622197721,0.6404
nn,-,3,8,32,0.0001,adam,-,+,+,+,-,-,-,-,-,+,-,0.645703125,0.6612,0.6533596837944664,0.6492
nn,-,3,8,32,0.0001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6527472527472528,0.7128,0.681453154875717,0.6668
nn,-,3,8,32,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.5912173070713593,0.7324,0.6542790780775415,0.613
nn,-,3,8,32,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.6094032549728752,0.9436,0.740543085857793,0.6694
nn,-,3,8,32,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.6028257456828885,0.9216,0.7288832647896235,0.6572
nn,-,3,8,32,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.6820164808531265,0.5628,0.6166995397764629,0.6502
nn,-,3,8,32,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.601804850535815,0.8536,0.7059212702613299,0.6444
nn,-,3,8,32,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.6048029235186635,0.9268,0.7319538777444321,0.6606
nn,-,3,8,32,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7110916264796142,0.6488,0.6785191382555951,0.6926
nn,-,3,8,32,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7251742160278746,0.666,0.6943286071726439,0.7068
nn,-,3,8,32,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6901017576318224,0.5968,0.64006864006864,0.6644
nn,-,3,8,32,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6022556390977444,0.9612,0.7405238828967643,0.6632
nn,-,3,8,32,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8558030480656507,0.292,0.43543095735162535,0.6214
nn,-,3,8,32,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8035555555555556,0.3616,0.4987586206896552,0.6366
nn,-,3,8,32,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8461538461538461,0.3212,0.4656422151348216,0.6314
nn,-,3,8,32,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8502564102564103,0.3316,0.47712230215827334,0.6366
nn,-,3,8,32,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8434442270058709,0.3448,0.48949460533787614,0.6404
nn,-,1,8,32,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.6720890410958904,0.628,0.6492969396195202,0.6608
nn,-,1,8,32,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6587360594795539,0.7088,0.6828516377649325,0.6708
nn,-,1,8,32,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.657352267521759,0.574,0.6128550074738415,0.6374
nn,-,1,8,32,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5716999050332384,0.4816,0.5227963525835866,0.5604
nn,-,1,8,32,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.6532803180914513,0.6572,0.655234297108674,0.6542
nn,-,1,8,32,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.5975855130784709,0.594,0.5957873620862588,0.597
nn,-,1,8,32,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6665426125790844,0.7164,0.6905725853094273,0.679
nn,-,1,8,32,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6224755700325733,0.7644,0.6861759425493715,0.6504
nn,-,1,8,32,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.6392727272727273,0.7032,0.6697142857142858,0.6532
nn,-,1,8,32,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.6510156510156511,0.782,0.710521533708886,0.6814
nn,-,1,8,32,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6550308008213552,0.638,0.646403242147923,0.651
nn,-,1,8,32,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.610751818916734,0.6044,0.6075593084036993,0.6096
nn,-,1,8,32,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6438356164383562,0.658,0.6508407517309595,0.647
nn,-,1,8,32,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.5671506352087115,0.5,0.5314625850340137,0.5592
nn,-,1,8,32,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5607476635514018,0.48,0.5172413793103448,0.552
nn,-,1,8,32,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6134309083082221,0.57,0.5909185154468174,0.6054
nn,-,1,8,32,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.617157490396927,0.5784,0.5971505265331407,0.6098
nn,-,1,8,32,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.6114143920595534,0.4928,0.5457364341085271,0.5898
nn,-,1,8,32,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.5066828675577156,0.5004,0.5035218353793519,0.5066
nn,-,1,8,32,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5522556390977443,0.5876,0.5693798449612403,0.5556
nn,-,1,8,32,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.6827689243027888,0.5484,0.6082519964507542,0.6468
nn,-,1,8,32,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.5179509632224168,0.4732,0.4945652173913044,0.5164
nn,-,1,8,32,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.5572044040210627,0.4656,0.5073000653737199,0.5478
nn,-,1,8,32,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.7115384615384616,0.5328,0.6093321134492223,0.6584
nn,-,1,8,32,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7286075949367089,0.5756,0.6431284916201118,0.6806
nn,-,1,8,32,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.7123050259965338,0.4932,0.5828409359489483,0.647
nn,-,1,8,32,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6102775693923481,0.6508,0.6298877274487031,0.6176
nn,-,1,8,32,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.9128630705394191,0.352,0.5080831408775981,0.6592
nn,-,1,8,32,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.8885767790262172,0.3796,0.5319506726457399,0.666
nn,-,1,8,32,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.88366124893071,0.4132,0.5630962115017716,0.6794
nn,-,1,8,32,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.8956433637284701,0.3536,0.5070260969314597,0.6562
nn,-,1,8,32,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.8997240110395585,0.3912,0.5453024811820463,0.6738
nn,-,2,8,32,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.65919941241278,0.718,0.6873444380624162,0.6734
nn,-,2,8,32,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.670921420023933,0.6728,0.6718593968444178,0.6714
nn,-,2,8,32,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.6616326530612245,0.6484,0.654949494949495,0.6584
nn,-,2,8,32,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5835789473684211,0.5544,0.5686153846153846,0.5794
nn,-,2,8,32,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.6570114942528735,0.5716,0.6113368983957218,0.6366
nn,-,2,8,32,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.5885231316725978,0.5292,0.5572872788542544,0.5796
nn,-,2,8,32,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6483081353491721,0.7204,0.6824554755589239,0.6648
nn,-,2,8,32,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6314092228313447,0.7832,0.6991608641314051,0.663
nn,-,2,8,32,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.6254319281271596,0.724,0.671116054875788,0.6452
nn,-,2,8,32,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.680820439006837,0.7568,0.7168024247016481,0.701
nn,-,2,8,32,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6458173445894091,0.6732,0.6592244418331376,0.652
nn,-,2,8,32,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.6055009823182711,0.6164,0.6109018830525272,0.6074
nn,-,2,8,32,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.655985758789497,0.5896,0.6210238045081103,0.6402
nn,-,2,8,32,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.5702407002188183,0.5212,0.5446185997910135,0.5642
nn,-,2,8,32,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5894554883318929,0.5456,0.5666805151641047,0.5828
nn,-,2,8,32,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6324298621017594,0.532,0.5778839887030198,0.6114
nn,-,2,8,32,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.6252545824847251,0.4912,0.5501792114695341,0.5984
nn,-,2,8,32,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.5995717344753747,0.448,0.5128205128205128,0.5744
nn,-,2,8,32,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.5433685176686553,0.4736,0.5060910450951058,0.5378
nn,-,2,8,32,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5633512174989682,0.546,0.5545399146861669,0.5614
nn,-,2,8,32,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.6811188811188811,0.5844,0.6290635091496233,0.6554
nn,-,2,8,32,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.5538005923000987,0.4488,0.49580203269995576,0.5436
nn,-,2,8,32,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.5471873547187355,0.4708,0.5061277144700065,0.5406
nn,-,2,8,32,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.7055498458376156,0.5492,0.617633828160144,0.66
nn,-,2,8,32,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7236779418770843,0.6076,0.6605783866057838,0.6878
nn,-,2,8,32,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.6893848009650181,0.4572,0.5497835497835497,0.6256
nn,-,2,8,32,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6153555219364599,0.6508,0.6325816485225505,0.622
nn,-,2,8,32,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.8972533062054934,0.3528,0.5064599483204135,0.6562
nn,-,2,8,32,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.901685393258427,0.3852,0.5397982062780269,0.6716
nn,-,2,8,32,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.8697962798937112,0.3928,0.5411959217415265,0.667
nn,-,2,8,32,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.8858858858858859,0.354,0.5058588168048014,0.6542
nn,-,2,8,32,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.8879082082965578,0.4024,0.5538122763556289,0.6758
nn,-,3,8,32,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.667175572519084,0.6992,0.6828125,0.6752
nn,-,3,8,32,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6691279887482419,0.7612,0.7122005988023953,0.6924
nn,-,3,8,32,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.6536563481381785,0.5828,0.6161979276802707,0.637
nn,-,3,8,32,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5747065101387406,0.4308,0.4924554183813443,0.556
nn,-,3,8,32,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.6759112519809826,0.6824,0.679140127388535,0.6776
nn,-,3,8,32,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.6020318021201413,0.5452,0.572208228379513,0.5924
nn,-,3,8,32,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6456893415787559,0.71,0.6763192989140788,0.6602
nn,-,3,8,32,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6261950286806883,0.786,0.6970556935083363,0.6584
nn,-,3,8,32,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.5871267033922877,0.81,0.6807866868381242,0.6202
